campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,start_month,start_year,start_day,is_weekend,is_peak_hour,revenue_per_click,profit_per_impression,spend_per_impression,click_to_conversion,ctr_quality_ratio,session_quality_score,engagement_score,high_performer,roas_tier
CAMP_08149,Lead Generation,LinkedIn,Feed,Mobile,iOS,Video,320x50,Short,True,Fear,66,45-54,Male,Gamers,$100K-$200K,Low,False,2025-03-15,1,Saturday,22,14,7,5.57,140390,1285,14,7157.45,7001.37,84.47,10,2.22,SaaS,High,0.915,5.57,1.089,511.25,0.98,-156.08,3,2025,15,1,0,5.444300155520995,-0.0011117521778461583,0.05098225669736664,0.01088646967340591,0.114375,0.37,0.17775291671580506,0,Low
CAMP_08150,Lead Generation,LinkedIn,Sidebar,Mobile,Windows,Image,1080x1080,Short,True,Fear,23,45-54,Male,Tech Enthusiasts,$50K-$100K,High,False,2024-04-12,2,Friday,21,7,7,4.8,143843,3490,156,16752.0,94722.85,42.15,120,3.06,Healthcare,Medium,2.426,4.8,4.47,107.38,5.65,77970.85,4,2024,12,0,1,27.133443139501576,0.5420514585245128,0.11645949778927171,0.0446863362933257,0.30325,6.12,0.27762134731894766,1,Medium
CAMP_08151,Lead Generation,TikTok,Feed,Mobile,Android,Video,728x90,Short,True,Urgency,39,35-44,All,Shoppers,<$50K,Low,False,2024-10-25,4,Friday,16,87,4,0.93,5000,199,5,185.07,766.52,54.64,110,2.87,E-commerce,Low,3.98,0.93,2.513,37.01,4.14,581.45,10,2024,25,0,0,3.8326,0.11626674665066987,0.037006598680263944,0.025,0.796,5.261666666666667,0.2458635974477466,1,Medium
CAMP_08152,Conversions,Twitter,Stories,Desktop,Android,Video,1080x1080,Long,True,Curiosity,27,65+,All,Shoppers,$100K-$200K,Low,False,2025-04-23,2,Wednesday,2,17,6,2.16,38737,939,54,2028.24,24180.08,48.89,167,3.92,E-commerce,Medium,2.424,2.16,5.751,37.56,11.92,22151.84,4,2025,23,0,0,25.72348936170213,0.5718374722494708,0.052357891476070006,0.0574468085106383,0.34628571428571425,10.910666666666666,0.2732685391607881,1,High
CAMP_08153,Brand Awareness,Facebook,Feed,Desktop,Windows,Video,1920x1080,Medium,True,Trust,57,45-54,Female,Shoppers,$50K-$100K,Low,False,2025-08-23,3,Saturday,17,59,5,1.12,32778,733,15,820.96,2415.29,67.55,123,1.63,E-commerce,Low,2.236,1.12,2.046,54.73,2.94,1594.33,8,2025,23,1,0,3.2905858310626703,0.04863876262241069,0.025045303395466612,0.020435967302452316,0.3726666666666667,3.3414999999999995,0.19576146182111426,0,Medium
CAMP_08154,Engagement,Google Ads,Search,Mobile,iOS,Video,1080x1080,Short,True,Joy,19,35-44,Male,Business Professionals,$50K-$100K,Medium,True,2025-06-10,2,Tuesday,9,54,7,2.67,71604,1872,74,4998.24,30700.08,70.83,10,2.25,SaaS,Low,2.614,2.67,3.953,67.54,6.14,25701.84,6,2025,10,0,1,16.390859583555795,0.3589391802248446,0.06980294672159765,0.039508809396689805,0.32675,0.375,0.2787576959722089,1,Medium
CAMP_08155,Conversions,Facebook,Stories,Desktop,iOS,Text,320x50,Medium,True,Joy,44,25-34,Male,Business Professionals,>$200K,Medium,False,2025-05-01,2,Thursday,21,87,7,0.6,80819,1458,37,874.8,21059.1,45.82,61,2.54,Education,High,1.804,0.6,2.538,23.64,24.07,20184.3,5,2025,1,0,1,14.433927347498285,0.24974387527839642,0.010824053452115812,0.025359835503769704,0.2255,2.582333333333333,0.2383771187798781,0,High
CAMP_08156,Brand Awareness,Facebook,Feed,Tablet,Android,Carousel,728x90,Medium,True,Urgency,66,25-34,Male,Health & Fitness,$100K-$200K,Medium,False,2024-08-25,3,Sunday,0,62,5,2.88,40798,662,4,1906.56,1707.64,39.49,122,3.74,E-commerce,High,1.623,2.88,0.604,476.64,0.9,-198.92,8,2024,25,1,0,2.5756259426847663,-0.004875609696316086,0.046730557121498074,0.006033182503770739,0.2705,7.604666666666667,0.15434171423755513,0,Low
CAMP_08157,Conversions,TikTok,Feed,Mobile,Android,Image,1080x1080,Long,False,Neutral,32,25-34,Female,Gamers,$50K-$100K,Medium,False,2024-11-17,4,Sunday,14,50,4,2.37,85311,664,5,1573.68,2222.76,53.53,37,2.43,Education,High,0.778,2.37,0.753,314.74,1.41,649.08,11,2024,17,1,0,3.342496240601504,0.007608308327081771,0.018446174043510878,0.007518796992481203,0.15560000000000002,1.4985000000000002,0.10202820106312144,0,Medium
CAMP_08158,Lead Generation,Google Ads,Search,Desktop,Android,Interactive,1920x1080,Long,True,Fear,33,18-24,Male,Shoppers,<$50K,High,False,2024-10-17,4,Thursday,0,29,5,2.14,21021,1396,349,2987.44,101132.88,15.7,173,6.54,SaaS,Medium,6.641,2.14,25.0,8.56,33.85,98145.44,10,2024,17,0,0,72.3928990694345,4.668701360479497,0.14211017029778328,0.24982104509663564,1.1068333333333333,18.857,0.6511741730820795,1,High
CAMP_08159,Lead Generation,Facebook,Feed,Mobile,Windows,Carousel,1920x1080,Short,True,Urgency,43,25-34,Female,Business Professionals,>$200K,High,False,2025-06-28,2,Saturday,17,12,4,1.36,58389,1772,47,2409.92,27513.06,30.96,143,2.5,E-commerce,Medium,3.035,1.36,2.652,51.27,11.42,25103.14,6,2025,28,1,0,15.517800338409476,0.42992190443569106,0.04127282068847406,0.026508742244782856,0.607,5.958333333333333,0.21463341396708463,1,High
CAMP_08160,Conversions,TikTok,Feed,Mobile,iOS,Image,1920x1080,Medium,True,Fear,23,25-34,Male,Gamers,<$50K,Medium,True,2025-10-05,4,Sunday,7,37,6,1.79,19342,210,2,375.9,623.24,70.27,51,3.54,Education,Medium,1.086,1.79,0.952,187.95,1.66,247.34,10,2025,5,1,0,2.953744075829384,0.012787054748487825,0.01943338675489841,0.009478672985781991,0.15514285714285717,3.009,0.16065945423662575,0,Medium
CAMP_08161,Engagement,LinkedIn,Stories,Tablet,Other,Video,300x250,Short,False,Joy,14,18-24,All,Students,$50K-$100K,High,False,2024-11-03,4,Sunday,0,58,6,7.29,37251,646,11,4709.34,6436.58,25.47,134,4.68,Finance,Medium,1.734,7.29,1.703,428.12,1.37,1727.24,11,2024,3,1,0,9.948346213292117,0.04636636959089445,0.1264184473316869,0.017001545595054096,0.24771428571428572,10.452,0.19416002598433402,0,Medium
CAMP_08162,Brand Awareness,TikTok,Display Network,Desktop,iOS,Carousel,1920x1080,Short,True,Neutral,80,18-24,Male,Tech Enthusiasts,<$50K,High,False,2024-03-10,1,Sunday,17,80,3,0.53,17261,109,1,57.77,715.7,10.0,156,5.78,Finance,Low,0.631,0.53,0.917,57.77,12.39,657.93,3,2024,10,1,0,6.506363636363637,0.03811435523114355,0.0033466573977522884,0.00909090909090909,0.15775,15.028,0.08069816455032366,0,High
CAMP_08163,Lead Generation,TikTok,Feed,Mobile,iOS,Image,300x250,Short,False,Joy,57,35-44,Male,Shoppers,$100K-$200K,High,False,2024-12-02,4,Monday,15,75,3,0.71,28534,422,15,299.62,5578.35,33.65,72,5.11,E-commerce,High,1.479,0.71,3.555,19.97,18.62,5278.73,12,2024,2,0,0,13.18758865248227,0.18499141405291744,0.010500087611704925,0.03546099290780142,0.36975,6.132000000000001,0.1471136426354582,0,High
CAMP_08164,Lead Generation,TikTok,Feed,Mobile,macOS,Image,320x50,Medium,False,Fear,57,25-34,Female,Business Professionals,$50K-$100K,High,False,2025-08-05,3,Tuesday,0,78,6,0.75,69365,1160,15,870.0,7508.58,35.54,163,2.56,SaaS,Low,1.672,0.75,1.293,58.0,8.63,6638.58,8,2025,5,0,0,6.46733850129199,0.0957036588530404,0.012542167632557737,0.012919896640826873,0.23885714285714285,6.954666666666667,0.18986527957749916,0,High
CAMP_08165,Lead Generation,LinkedIn,Display Network,Mobile,iOS,Video,1920x1080,Medium,True,Fear,58,25-34,Male,Students,$50K-$100K,Low,False,2024-02-23,1,Friday,14,77,8,4.74,16350,701,7,3322.74,4470.01,79.31,93,2.29,SaaS,Medium,4.287,4.74,0.999,474.68,1.35,1147.27,2,2024,23,0,0,6.367535612535613,0.07016512751513669,0.20321325912788207,0.009971509971509971,0.47633333333333333,3.5495,0.3270976290215929,0,Medium
CAMP_08166,Lead Generation,Facebook,Feed,Mobile,Other,Video,320x50,Medium,True,Trust,62,65+,All,Students,$50K-$100K,Low,False,2026-01-05,1,Monday,0,37,5,0.59,45954,750,13,442.5,2387.74,87.8,52,1.98,Education,Low,1.632,0.59,1.733,34.04,5.4,1945.24,1,2026,5,0,0,3.179414114513981,0.042329235121314326,0.009628984876509629,0.017310252996005325,0.27199999999999996,1.716,0.17007839794291169,0,Medium
CAMP_08167,Brand Awareness,Instagram,Search,Desktop,iOS,Carousel,1080x1080,Short,True,Fear,40,18-24,Male,Students,>$200K,Medium,False,2024-10-03,4,Thursday,15,22,7,2.69,152832,5985,170,16099.65,81607.17,52.42,96,2.75,Healthcare,Medium,3.916,2.69,2.84,94.7,5.07,65507.52,10,2024,3,0,0,13.633005345806883,0.4286215673316626,0.10534145112639286,0.028399599064483794,0.4895,4.4,0.31440557942195907,1,Medium
CAMP_08168,Conversions,LinkedIn,Sidebar,Mobile,iOS,Video,1080x1080,Medium,True,Urgency,44,18-24,Male,Business Professionals,$50K-$100K,Medium,False,2024-03-06,1,Wednesday,2,39,7,5.36,23057,1410,23,7557.6,6392.1,67.23,35,3.62,SaaS,Medium,6.115,5.36,1.631,328.59,0.85,-1165.5,3,2024,6,0,0,4.530191353649894,-0.050546448087431695,0.3277647671090294,0.01630049610205528,0.764375,2.111666666666667,0.3816719159235294,0,Low
CAMP_08169,Lead Generation,Google Ads,Display Network,Desktop,iOS,Image,1080x1080,Long,False,Neutral,47,45-54,Female,Gamers,<$50K,Medium,False,2025-02-21,1,Friday,19,56,6,6.63,151826,1789,96,11861.07,31958.25,48.9,154,2.8,SaaS,Medium,1.178,6.63,5.366,123.55,2.69,20097.18,2,2025,21,0,1,17.85377094972067,0.13236894623485942,0.07812227074235807,0.053631284916201116,0.1682857142857143,7.1866666666666665,0.21754386265604875,0,Medium
CAMP_08170,Brand Awareness,Google Ads,Feed,Desktop,Android,Video,1080x1080,Short,False,Fear,84,25-34,Female,Shoppers,$50K-$100K,Medium,False,2024-04-11,2,Thursday,18,23,1,9.86,61726,268,9,2642.48,2332.2,33.19,122,2.73,Healthcare,Low,0.434,9.86,3.358,293.61,0.88,-310.28,4,2024,11,0,0,8.66988847583643,-0.005026649602281011,0.042809143486642796,0.03345724907063197,0.217,5.550999999999999,0.05334071811869588,0,Low
CAMP_08171,Conversions,LinkedIn,Feed,Desktop,Android,Image,1200x628,Medium,True,Neutral,46,35-44,All,Tech Enthusiasts,$50K-$100K,Low,False,2025-11-03,4,Monday,6,62,7,4.57,13789,631,43,2883.67,11276.33,71.58,63,1.13,E-commerce,Low,4.576,4.57,6.815,67.06,3.91,8392.66,11,2025,3,0,0,17.84229430379747,0.6086047860768673,0.209113125453227,0.0680379746835443,0.572,1.1864999999999999,0.3866927778051972,1,Medium
CAMP_08172,Conversions,Instagram,Feed,Desktop,iOS,Image,1920x1080,Medium,False,Joy,53,45-54,Male,Shoppers,<$50K,High,False,2024-04-13,2,Saturday,12,18,5,1.2,22200,194,9,232.8,2993.91,34.36,174,5.31,Education,Low,0.874,1.2,4.639,25.87,12.86,2761.11,4,2024,13,1,0,15.353384615384615,0.1243687221296338,0.01048601414350705,0.046153846153846156,0.14566666666666667,15.399,0.17922735674717286,0,High
CAMP_08173,Lead Generation,Google Ads,In-Stream Video,Mobile,iOS,Image,300x250,Short,False,Joy,29,35-44,Female,Business Professionals,$100K-$200K,High,True,2025-07-16,3,Wednesday,2,45,8,2.75,13880,221,15,607.75,9442.64,45.48,52,3.81,SaaS,Medium,1.592,2.75,6.787,40.52,15.54,8834.89,7,2025,16,0,0,42.534414414414414,0.6364735970030977,0.04378286866940422,0.06756756756756757,0.1768888888888889,3.302,0.3000357846349312,0,High
CAMP_08174,Lead Generation,Google Ads,Sidebar,Desktop,iOS,Video,300x250,Long,True,Trust,49,55-64,Female,Business Professionals,<$50K,Medium,True,2025-10-05,4,Sunday,11,74,7,2.76,38918,912,61,2517.12,21369.97,33.19,95,1.0,SaaS,Medium,2.343,2.76,6.689,41.26,8.49,18852.85,10,2025,5,1,0,23.40631982475356,0.4844124977517408,0.06467586525861405,0.06681270536692223,0.292875,1.5833333333333333,0.3022630549873972,1,High
CAMP_08175,Conversions,Twitter,Feed,Mobile,Android,Video,1920x1080,Medium,True,Joy,53,35-44,Female,Business Professionals,<$50K,Medium,False,2024-12-05,4,Thursday,4,16,8,1.06,35252,2601,88,2757.06,17954.14,66.55,58,2.89,E-commerce,High,7.378,1.06,3.383,31.33,6.51,15197.08,12,2024,5,0,0,6.900130668716372,0.4310861486965648,0.07820781210109777,0.033820138355111454,0.8197777777777778,2.7936666666666667,0.4752031677716676,1,Medium
CAMP_08176,Lead Generation,Twitter,Search,Mobile,macOS,Video,1080x1080,Medium,True,Fear,9,35-44,Female,Health & Fitness,$100K-$200K,Medium,False,2024-07-14,3,Sunday,10,45,6,2.54,49932,1787,21,4538.98,7165.28,78.12,97,1.29,Education,Low,3.579,2.54,1.175,216.14,1.58,2626.3,7,2024,14,1,1,4.007427293064877,0.0525964792822382,0.09090140788656799,0.01174496644295302,0.5112857142857143,2.0855,0.2579735063294026,0,Medium
CAMP_08177,Lead Generation,Google Ads,Display Network,Tablet,Android,Image,1920x1080,Short,True,Trust,73,45-54,Female,Students,$50K-$100K,Low,False,2025-03-29,1,Saturday,16,86,6,4.61,116819,1165,17,5370.65,2429.56,55.97,127,3.37,E-commerce,Medium,0.997,4.61,1.459,315.92,0.45,-2941.09,3,2025,29,1,0,2.0836706689536877,-0.025176254066084577,0.04597372025338127,0.014579759862778732,0.14242857142857143,7.133166666666667,0.1628670934056974,0,Low
CAMP_08178,Conversions,Facebook,Feed,Mobile,Windows,Video,1920x1080,Medium,True,Urgency,25,25-34,All,Health & Fitness,<$50K,High,True,2026-01-04,1,Sunday,6,77,7,2.28,8055,189,7,430.92,2124.51,35.63,140,3.79,SaaS,Low,2.346,2.28,3.704,61.56,4.93,1693.59,1,2026,4,1,0,11.18163157894737,0.21022715988083415,0.05349056603773585,0.03684210526315789,0.29325,8.843333333333334,0.26509586678685015,1,Medium
CAMP_08179,Brand Awareness,LinkedIn,Feed,Tablet,iOS,Image,1200x628,Long,True,Neutral,47,18-24,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2025-06-18,2,Wednesday,16,54,5,3.19,13208,210,2,669.9,1220.58,47.3,51,3.26,Healthcare,Medium,1.59,3.19,0.952,334.95,1.82,550.68,6,2025,18,0,0,5.7847393364928905,0.04168975698387463,0.050715421303656597,0.009478672985781991,0.265,2.771,0.1576421404870778,0,Medium
CAMP_08180,Brand Awareness,Facebook,Feed,Desktop,iOS,Video,300x250,Medium,True,Joy,81,45-54,Female,Health & Fitness,$50K-$100K,Medium,True,2024-11-03,4,Sunday,2,72,4,1.65,20408,227,5,374.55,2565.42,47.14,117,2.32,SaaS,Low,1.112,1.65,2.203,74.91,6.85,2190.87,11,2024,3,1,0,11.251842105263158,0.10734822872262237,0.018352197559900044,0.021929824561403508,0.22240000000000001,4.524,0.13434445622265456,0,Medium
CAMP_08181,Brand Awareness,Twitter,Stories,Mobile,Windows,Interactive,1200x628,Medium,True,Trust,50,55-64,Female,Tech Enthusiasts,$100K-$200K,Medium,False,2024-09-09,3,Monday,5,59,6,2.25,6626,89,0,200.25,0.0,50.44,116,2.23,E-commerce,Low,1.343,2.25,0.0,0.0,0.0,-200.25,9,2024,9,0,0,0.0,-0.030217292892711634,0.030217292892711634,0.0,0.19185714285714286,4.311333333333334,0.15831364275668072,0,Low
CAMP_08182,Brand Awareness,Google Ads,In-Stream Video,Desktop,macOS,Image,300x250,Medium,True,Joy,71,18-24,All,Tech Enthusiasts,<$50K,High,False,2024-12-15,4,Sunday,16,21,4,5.31,23997,752,95,3993.12,12988.32,27.85,120,5.26,Gaming,Medium,3.134,5.31,12.633,42.03,3.25,8995.2,12,2024,15,1,0,17.24876494023904,0.37483123593632806,0.16639386615551296,0.12616201859229748,0.6268,10.52,0.33481173710647055,1,Medium
CAMP_08183,Brand Awareness,Google Ads,In-Stream Video,Mobile,macOS,Video,1080x1080,Long,False,Joy,16,35-44,Male,Tech Enthusiasts,$50K-$100K,High,False,2024-09-27,3,Friday,7,20,6,4.25,161387,3893,111,16545.25,25782.95,50.68,126,4.19,E-commerce,High,2.412,4.25,2.851,149.06,1.56,9237.7,9,2024,27,0,0,6.621199280945044,0.05723907601556498,0.10251846481770639,0.028505392912172575,0.3445714285714286,8.799000000000001,0.2337608421374069,0,Medium
CAMP_08184,Engagement,Google Ads,Feed,Mobile,Android,Video,1920x1080,Short,True,Neutral,37,18-24,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2024-04-22,2,Monday,12,90,9,2.05,248375,12298,214,25210.9,131512.42,53.85,160,1.99,Healthcare,High,4.951,2.05,1.74,117.81,5.22,106301.52,4,2024,22,0,0,10.69293601105781,0.42798627886752344,0.10150296324926725,0.017399788600699243,0.4951,5.306666666666667,0.38501538505320654,1,Medium
CAMP_08185,Lead Generation,Google Ads,Feed,Mobile,Android,Image,728x90,Medium,True,Trust,18,18-24,All,Students,$50K-$100K,High,False,2025-08-17,3,Sunday,11,32,7,2.57,165414,5303,317,13628.71,52874.1,48.89,104,4.6,E-commerce,High,3.206,2.57,5.978,42.99,3.88,39245.39,8,2025,17,1,0,9.968721719457013,0.23725411842940483,0.08239101653417162,0.05976621417797889,0.40075,7.973333333333333,0.3246111486058112,1,Medium
CAMP_08186,Brand Awareness,Google Ads,Stories,Desktop,iOS,Interactive,1920x1080,Medium,True,Curiosity,39,35-44,Male,Students,$100K-$200K,Medium,False,2024-12-01,4,Sunday,13,42,7,1.81,22227,425,5,769.25,1218.48,58.18,115,2.16,Education,Medium,1.912,1.81,1.176,153.85,1.58,449.23,12,2024,1,1,0,2.860281690140845,0.02021009537520245,0.034607252114450246,0.011737089201877934,0.239,4.140000000000001,0.21690393108327033,0,Medium
CAMP_08187,Lead Generation,Google Ads,Display Network,Desktop,Windows,Video,1080x1080,Medium,True,Joy,78,35-44,Male,Business Professionals,$50K-$100K,Medium,False,2024-09-08,3,Sunday,18,64,4,6.78,9635,84,2,569.52,1263.96,48.91,134,2.19,SaaS,Low,0.872,6.78,2.381,284.76,2.22,694.44,9,2024,8,1,0,14.870117647058825,0.07206724782067249,0.05910336239103362,0.023529411764705882,0.1744,4.891,0.12546626539590838,0,Medium
CAMP_08188,Engagement,TikTok,Search,Mobile,Android,Carousel,1080x1080,Short,False,Urgency,56,25-34,Female,Tech Enthusiasts,<$50K,Low,False,2025-08-07,3,Thursday,6,27,4,0.98,74248,837,3,820.26,1338.25,82.24,68,2.0,Finance,Medium,1.127,0.98,0.358,273.42,1.63,517.99,8,2025,7,0,0,1.5969570405727924,0.006976390254414201,0.011047421514094467,0.003579952267303103,0.2254,2.2666666666666666,0.11063165907380805,0,Medium
CAMP_08189,Lead Generation,Google Ads,Stories,Tablet,macOS,Image,1080x1080,Long,False,Urgency,82,45-54,All,Business Professionals,$50K-$100K,Medium,False,2024-11-04,4,Monday,11,24,3,3.39,111769,1392,91,4718.88,26663.01,35.69,149,2.81,E-commerce,High,1.245,3.39,6.537,51.86,5.65,21944.13,11,2024,4,0,0,19.140710696338836,0.19633291580925116,0.042219558020935855,0.06532663316582915,0.31125,6.978166666666667,0.16868835716423602,0,Medium
CAMP_08190,Lead Generation,Twitter,Search,Desktop,Windows,Text,300x250,Long,True,Trust,8,25-34,Male,Health & Fitness,$50K-$100K,Low,False,2025-04-02,2,Wednesday,20,35,7,0.93,16624,482,18,448.26,6640.81,53.66,143,2.42,SaaS,Low,2.899,0.93,3.734,24.9,14.81,6192.55,4,2025,2,0,1,13.749089026915115,0.3724842105263158,0.026963007518796992,0.037267080745341616,0.362375,5.767666666666666,0.2905108637086642,1,High
CAMP_08191,App Installs,Facebook,Feed,Tablet,macOS,Text,728x90,Medium,False,Urgency,57,55-64,All,Business Professionals,$100K-$200K,Medium,False,2025-05-15,2,Thursday,20,24,6,0.74,9245,66,1,48.84,473.4,54.6,68,4.86,Healthcare,Low,0.714,0.74,1.515,48.84,9.69,424.56,5,2025,15,0,1,7.065671641791044,0.04591823491239455,0.0052822842310188195,0.014925373134328358,0.102,5.508,0.15658458301909284,0,High
CAMP_08192,Lead Generation,LinkedIn,Stories,Desktop,Windows,Story,300x250,Medium,False,Joy,89,35-44,Female,Students,<$50K,Medium,False,2024-08-31,3,Saturday,7,10,4,7.37,59330,544,21,4009.28,9849.82,24.69,252,2.68,Healthcare,Medium,0.917,7.37,3.86,190.92,2.46,5840.54,8,2024,31,1,0,18.073064220183486,0.09843993864927272,0.06757479226711163,0.03853211009174312,0.1834,11.256000000000002,0.1450216281049198,0,Medium
CAMP_08193,Lead Generation,Google Ads,Sidebar,Mobile,Windows,Video,728x90,Short,True,Joy,20,35-44,All,Business Professionals,>$200K,Medium,False,2025-11-15,4,Saturday,3,76,7,5.83,159412,4698,167,27389.34,83037.78,57.44,104,3.3,Healthcare,High,2.947,5.83,3.555,164.01,3.03,55648.44,11,2025,15,1,0,17.671372632474995,0.34908344990684576,0.171813716572676,0.03553947648435837,0.368375,5.72,0.28535084449662784,0,Medium
CAMP_08194,Lead Generation,Google Ads,Feed,Tablet,Android,Carousel,300x250,Short,True,Trust,57,25-34,Male,Shoppers,$100K-$200K,High,False,2024-10-21,4,Monday,13,73,5,4.0,72260,1361,172,5444.0,144378.18,16.33,140,5.14,Finance,Medium,1.883,4.0,12.638,31.65,26.52,138934.18,10,2024,21,0,0,106.00453744493392,1.9226717039620265,0.0753380108218818,0.1262848751835536,0.31383333333333335,11.993333333333334,0.319138215070094,0,High
CAMP_08195,Lead Generation,LinkedIn,Stories,Desktop,Android,Video,300x250,Medium,False,Joy,1,25-34,Male,Gamers,$50K-$100K,Medium,False,2024-03-18,1,Monday,2,13,7,9.0,26289,1081,26,9729.0,6822.62,44.46,131,3.4,E-commerce,Medium,4.112,9.0,2.405,374.19,0.7,-2906.38,3,2024,18,0,0,6.305563770794825,-0.11055077976416888,0.3700646633701027,0.024029574861367836,0.514,7.423333333333332,0.31483506106584025,0,Low
CAMP_08196,Lead Generation,LinkedIn,Feed,Mobile,iOS,Image,1080x1080,Medium,True,Urgency,88,25-34,Male,Students,<$50K,Medium,False,2024-06-21,2,Friday,8,14,4,4.0,112417,1071,26,4284.0,11610.11,55.43,180,2.77,Healthcare,Medium,0.953,4.0,2.428,164.77,2.71,7326.11,6,2024,21,0,1,10.830326492537313,0.0651684783575584,0.03810777633475066,0.024253731343283583,0.1906,8.31,0.12930732290992908,0,Medium
CAMP_08197,Conversions,TikTok,Stories,Desktop,Windows,Image,320x50,Short,False,Fear,13,35-44,All,Tech Enthusiasts,$100K-$200K,Low,True,2025-04-28,2,Monday,21,63,6,1.1,93819,3215,137,3536.5,52081.02,50.14,147,2.36,SaaS,Medium,3.427,1.1,4.261,25.81,14.73,48544.52,4,2025,28,0,1,16.194347014925373,0.5174218716691537,0.03769452142400341,0.04259950248756219,0.4895714285714286,5.782,0.2946304404146618,1,High
CAMP_08198,Lead Generation,TikTok,Search,Mobile,Android,Image,1920x1080,Short,True,Joy,75,45-54,Male,Students,>$200K,Low,False,2024-06-11,2,Tuesday,16,72,4,1.08,10337,127,0,137.16,0.0,72.07,66,2.75,Finance,Low,1.229,1.08,0.0,0.0,0.0,-137.16,6,2024,11,0,0,0.0,-0.01326755658734765,0.01326755658734765,0.0,0.24580000000000002,3.0250000000000004,0.10954008438818566,0,Low
CAMP_08199,Conversions,LinkedIn,Search,Mobile,Windows,Image,1920x1080,Short,True,Urgency,52,18-24,Male,Business Professionals,>$200K,Medium,False,2025-09-09,3,Tuesday,22,34,7,11.71,46278,779,21,9122.09,13151.9,45.63,96,3.08,SaaS,Medium,1.683,11.71,2.696,434.39,1.44,4029.81,9,2025,9,0,0,16.861410256410256,0.08707642775340867,0.1971107845891225,0.026923076923076925,0.210375,4.928000000000001,0.22639026908107274,0,Medium
CAMP_08200,Brand Awareness,Facebook,Display Network,Mobile,Windows,Story,1920x1080,Medium,True,Curiosity,30,35-44,All,Gamers,<$50K,Medium,False,2024-02-11,1,Sunday,6,75,5,2.09,183023,3847,38,8040.23,5601.12,47.27,112,3.58,Education,Medium,2.102,2.09,0.988,211.58,0.7,-2439.11,2,2024,11,1,0,1.4555925155925156,-0.013326722178512109,0.043929921758895006,0.009875259875259876,0.35033333333333333,6.682666666666667,0.1770575026973452,0,Low
CAMP_08201,Brand Awareness,Twitter,Stories,Tablet,Windows,Text,1080x1080,Short,True,Urgency,81,18-24,All,Business Professionals,$50K-$100K,Low,False,2025-09-25,3,Thursday,18,27,4,0.87,75445,589,4,512.43,1226.27,58.63,41,2.29,Healthcare,Medium,0.781,0.87,0.679,128.11,2.39,713.84,9,2025,25,0,0,2.078423728813559,0.009461601675370464,0.006792010179466107,0.006779661016949152,0.1562,1.5648333333333333,0.10165634140761849,0,Medium
CAMP_08202,Lead Generation,LinkedIn,Stories,Desktop,iOS,Image,1920x1080,Short,True,Joy,57,25-34,Female,Business Professionals,$50K-$100K,High,False,2025-05-22,2,Thursday,10,59,7,9.81,25273,640,64,6278.4,17427.96,27.59,145,6.71,E-commerce,Medium,2.532,9.81,10.0,98.1,2.78,11149.56,5,2025,22,0,1,27.188705148205926,0.4411474242304344,0.24841338925377857,0.0998439937597504,0.3165,16.215833333333332,0.34682874462832747,0,Medium
CAMP_08203,Engagement,Instagram,Feed,Mobile,macOS,Image,1920x1080,Short,True,Urgency,5,45-54,All,Business Professionals,$100K-$200K,Low,True,2025-11-25,4,Tuesday,14,87,7,0.88,88996,2306,24,2029.28,14631.78,90.0,10,3.34,Healthcare,Low,2.591,0.88,1.041,84.55,7.21,12602.5,11,2025,25,0,0,6.342340702210663,0.14160589682798297,0.022801667471937254,0.010403120936280884,0.323875,0.5566666666666666,0.24337943277562318,1,Medium
CAMP_08204,Lead Generation,TikTok,Display Network,Mobile,iOS,Video,300x250,Long,True,Fear,22,25-34,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2024-05-23,2,Thursday,12,2,6,1.2,195926,4166,42,4999.2,18959.46,68.02,49,2.47,SaaS,Low,2.126,1.2,1.008,119.03,3.79,13960.26,5,2024,23,0,0,4.549906407487401,0.07125235419314337,0.02551562571774181,0.010079193664506839,0.3037142857142857,2.0171666666666668,0.20169932992467177,1,Medium
CAMP_08205,Conversions,Google Ads,Feed,Tablet,macOS,Image,1920x1080,Short,False,Urgency,51,25-34,Male,Tech Enthusiasts,$50K-$100K,Low,True,2025-04-14,2,Monday,0,5,3,4.88,10428,56,0,273.28,0.0,55.33,134,3.01,Healthcare,Low,0.537,4.88,0.0,0.0,0.0,-273.28,4,2025,14,0,0,0.0,-0.026203854636110843,0.026203854636110843,0.0,0.13425,6.722333333333333,0.061039381153305206,0,Low
